Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,HS,AS,HST,AST,HY,AY,HR,AR
2006-11-19,Auxerre,Toulouse,1,0,H,0,0,D,12.0,6.0,2.0,2.0,1,2,0,0
2006-11-19,Marseille,Valenciennes,1,0,H,0,0,D,15.0,13.0,7.0,4.0,2,2,0,0
2006-11-25,Nice,Sedan,2,2,D,0,1,A,12.0,7.0,3.0,4.0,1,3,0,0
2006-11-25,Toulouse,Rennes,1,0,H,0,0,D,12.0,12.0,4.0,3.0,2,1,0,0
2006-11-25,Lorient,Sochaux,1,3,A,1,3,A,10.0,12.0,4.0,5.0,1,2,0,0
2006-11-25,Troyes,Marseille,1,1,D,1,0,H,9.0,7.0,6.0,3.0,3,2,0,1
2006-11-25,Bordeaux,St Etienne,1,0,H,0,0,D,9.0,10.0,4.0,5.0,1,3,0,0
2006-11-25,Lille,Monaco,1,1,D,0,1,A,9.0,9.0,6.0,7.0,0,3,0,0
2006-11-26,Nantes,Paris SG,1,1,D,0,1,A,2.0,7.0,2.0,3.0,3,2,0,0
2006-11-26,Lyon,Auxerre,1,0,H,1,0,H,18.0,9.0,6.0,3.0,0,0,0,0
2006-11-26,Valenciennes,Nancy,1,0,H,1,0,H,8.0,10.0,4.0,6.0,1,2,0,0
2006-11-26,Le Mans,Lens,1,1,D,1,1,D,8.0,6.0,3.0,3.0,1,3,0,0
2006-12-02,Le Mans,Lyon,0,1,A,0,0,D,6.0,11.0,2.0,5.0,0,2,0,0
2006-12-02,St Etienne,Lorient,2,0,H,0,0,D,9.0,6.0,4.0,3.0,2,2,0,0
2006-12-02,Sedan,Troyes,1,2,A,0,1,A,9.0,4.0,3.0,2.0,1,0,1,0
2006-12-02,Auxerre,Nice,0,0,D,0,0,D,11.0,9.0,6.0,1.0,1,2,0,0
2006-12-02,Monaco,Valenciennes,3,0,H,1,0,H,19.0,9.0,8.0,2.0,0,2,0,0
2006-12-02,Rennes,Nantes,2,0,H,1,0,H,13.0,8.0,7.0,5.0,4,3,0,0
2006-12-02,Lens,Bordeaux,3,0,H,1,0,H,14.0,2.0,7.0,1.0,2,3,0,0
2006-12-03,Nancy,Lille,1,3,A,0,0,D,9.0,18.0,1.0,10.0,1,4,0,0
2006-12-03,Sochaux,Marseille,1,0,H,0,0,D,9.0,9.0,5.0,3.0,0,2,0,0
2006-12-09,Valenciennes,Sochaux,0,0,D,0,0,D,8.0,6.0,3.0,3.0,2,0,0,0
2006-12-09,Troyes,Auxerre,3,3,D,2,0,H,13.0,6.0,8.0,4.0,0,0,0,0
2006-12-09,Toulouse,Lens,0,1,A,0,0,D,5.0,17.0,1.0,5.0,1,1,0,0
2006-12-09,Nantes,Le Mans,0,0,D,0,0,D,6.0,9.0,2.0,2.0,2,2,0,0
2006-12-09,Marseille,Monaco,2,1,H,1,0,H,8.0,5.0,4.0,4.0,2,3,0,1
2006-12-09,Lorient,Sedan,2,0,H,2,0,H,15.0,9.0,5.0,3.0,2,2,0,0
2006-12-09,Bordeaux,Rennes,1,2,A,0,1,A,12.0,5.0,5.0,2.0,0,3,0,0
2006-12-09,Nice,Nancy,0,0,D,0,0,D,10.0,7.0,5.0,1.0,3,1,0,0
2006-12-10,Lille,St Etienne,2,2,D,1,1,D,13.0,11.0,6.0,4.0,2,3,0,0
2006-12-10,Lyon,Paris SG,3,1,H,1,0,H,21.0,9.0,8.0,6.0,4,3,0,0
2006-12-16,St Etienne,Valenciennes,3,0,H,1,0,H,16.0,4.0,8.0,2.0,0,1,0,0
2006-12-16,Rennes,Troyes,1,1,D,0,1,A,11.0,8.0,5.0,5.0,0,3,0,0
2006-12-16,Sedan,Lille,2,0,H,2,0,H,11.0,7.0,4.0,2.0,1,3,0,0
2006-12-16,Nancy,Marseille,2,0,H,1,0,H,9.0,5.0,8.0,1.0,3,3,0,0
2006-12-16,Monaco,Sochaux,3,0,H,1,0,H,13.0,10.0,8.0,3.0,0,2,0,0
2006-12-16,Le Mans,Toulouse,2,0,H,1,0,H,14.0,6.0,4.0,3.0,2,1,0,0
2006-12-16,Nantes,Bordeaux,0,0,D,0,0,D,6.0,5.0,4.0,3.0,3,2,0,0
2006-12-17,Auxerre,Lorient,2,1,H,1,1,D,10.0,5.0,4.0,1.0,1,2,0,0
2006-12-17,Paris SG,Nice,0,0,D,0,0,D,14.0,8.0,7.0,4.0,2,4,0,0
2006-12-17,Lens,Lyon,0,4,A,0,2,A,4.0,11.0,1.0,6.0,2,2,0,0
2006-12-22,Marseille,St Etienne,2,1,H,1,1,D,21.0,17.0,7.0,5.0,2,0,0,0
2006-12-23,Troyes,Paris SG,1,1,D,0,0,D,11.0,10.0,5.0,9.0,1,4,0,0
2006-12-23,Toulouse,Nantes,0,4,A,0,0,D,11.0,10.0,6.0,7.0,1,2,0,0
2006-12-23,Valenciennes,Sedan,2,1,H,2,0,H,9.0,13.0,9.0,9.0,0,0,0,0
2006-12-23,Lyon,Monaco,0,0,D,0,0,D,17.0,3.0,6.0,0.0,3,4,0,0
2006-12-23,Lorient,Rennes,0,0,D,0,0,D,6.0,7.0,2.0,4.0,0,1,0,0
2006-12-23,Lille,Auxerre,1,1,D,0,0,D,11.0,8.0,4.0,3.0,1,2,0,0
2006-12-23,Bordeaux,Le Mans,1,0,H,0,0,D,9.0,9.0,5.0,5.0,3,4,0,0
2006-12-23,Nice,Lens,1,2,A,1,0,H,10.0,7.0,5.0,4.0,2,4,1,1
2006-12-23,Sochaux,Nancy,2,1,H,0,1,A,11.0,9.0,6.0,3.0,2,5,0,1
2007-01-13,Auxerre,Sochaux,1,0,H,0,0,D,10.0,6.0,3.0,1.0,1,1,0,0
2007-01-13,Bordeaux,Lorient,1,1,D,0,1,A,11.0,7.0,6.0,5.0,3,3,0,0
2007-01-13,Toulouse,Lyon,2,0,H,0,0,D,6.0,12.0,3.0,5.0,2,0,0,0
2007-01-13,Lens,Lille,1,1,D,0,0,D,6.0,10.0,2.0,1.0,1,3,0,0
2007-01-13,Nantes,Nice,1,0,H,0,0,D,12.0,5.0,3.0,2.0,0,1,0,0
2007-01-13,Paris SG,Valenciennes,1,2,A,0,0,D,10.0,9.0,4.0,6.0,4,3,0,1
2007-01-13,Sedan,Nancy,2,2,D,2,1,H,11.0,12.0,6.0,9.0,2,2,0,0
2007-01-13,Le Mans,Troyes,2,0,H,1,0,H,10.0,6.0,7.0,1.0,0,0,0,0
2007-01-14,Rennes,Marseille,0,2,A,0,0,D,15.0,17.0,2.0,5.0,1,1,1,0
2007-01-14,St Etienne,Monaco,0,1,A,0,0,D,15.0,11.0,5.0,4.0,1,2,0,0
2007-01-17,Paris SG,Toulouse,0,0,D,0,0,D,7.0,2.0,2.0,1.0,1,2,0,0
2007-01-24,Sochaux,Sedan,1,1,D,0,1,A,14.0,7.0,6.0,4.0,0,0,0,0
2007-01-24,Lille,Paris SG,1,0,H,0,0,D,8.0,7.0,3.0,3.0,2,1,0,0
2007-01-24,Lorient,Lens,1,0,H,0,0,D,13.0,6.0,3.0,2.0,1,0,0,1
2007-01-24,Lyon,Bordeaux,1,2,A,0,2,A,19.0,5.0,10.0,4.0,4,2,0,0
2007-01-24,Marseille,Auxerre,3,1,H,2,1,H,6.0,7.0,3.0,3.0,2,0,0,0
2007-01-24,Monaco,Rennes,0,2,A,0,0,D,11.0,4.0,6.0,3.0,0,1,0,0
2007-01-24,Nice,Toulouse,0,1,A,0,1,A,7.0,9.0,3.0,6.0,2,3,0,0
2007-01-24,Troyes,Nantes,1,0,H,0,0,D,15.0,7.0,9.0,1.0,3,3,1,1
2007-01-24,Valenciennes,Le Mans,1,1,D,1,0,H,8.0,8.0,2.0,3.0,1,3,0,0
2007-01-25,Nancy,St Etienne,0,2,A,0,0,D,7.0,6.0,2.0,3.0,1,1,0,0
2007-01-27,Paris SG,Sochaux,0,0,D,0,0,D,15.0,10.0,6.0,4.0,2,1,0,0
2007-01-27,Nantes,Lorient,0,2,A,0,1,A,14.0,9.0,9.0,5.0,2,1,0,0
2007-01-27,Lyon,Nice,1,1,D,1,1,D,13.0,4.0,6.0,2.0,1,1,0,0
2007-01-27,Rennes,Valenciennes,1,0,H,1,0,H,6.0,5.0,5.0,3.0,4,5,0,0
2007-01-27,Bordeaux,Lille,0,1,A,0,0,D,8.0,8.0,2.0,3.0,0,3,0,0
2007-01-27,Sedan,Monaco,0,1,A,0,1,A,12.0,7.0,5.0,2.0,1,3,0,0
2007-01-27,Le Mans,Marseille,2,0,H,1,0,H,20.0,9.0,12.0,7.0,1,3,0,0
2007-01-27,Toulouse,Troyes,1,1,D,1,1,D,12.0,6.0,6.0,3.0,1,2,0,0
2007-01-28,Lens,St Etienne,3,3,D,0,3,A,26.0,9.0,8.0,3.0,1,1,0,0
2007-01-28,Auxerre,Nancy,2,0,H,2,0,H,4.0,6.0,3.0,4.0,3,2,0,0
2007-02-03,Valenciennes,Lens,1,3,A,0,2,A,12.0,9.0,6.0,3.0,4,2,0,0
2007-02-03,St Etienne,Sedan,1,2,A,1,0,H,13.0,20.0,8.0,12.0,1,0,0,0
2007-02-03,Sochaux,Rennes,0,0,D,0,0,D,7.0,5.0,2.0,3.0,0,0,0,0
2007-02-03,Lille,Nantes,0,0,D,0,0,D,15.0,7.0,4.0,2.0,2,3,0,0
2007-02-03,Nancy,Toulouse,2,1,H,1,0,H,12.0,4.0,8.0,1.0,2,4,0,1
2007-02-03,Monaco,Auxerre,2,1,H,1,0,H,9.0,8.0,3.0,4.0,2,2,0,0
2007-02-03,Lorient,Le Mans,2,1,H,0,1,A,5.0,9.0,3.0,4.0,2,2,0,0
2007-02-03,Nice,Bordeaux,2,1,H,2,1,H,4.0,5.0,3.0,3.0,0,2,0,0
2007-02-04,Marseille,Paris SG,1,1,D,0,0,D,15.0,5.0,8.0,2.0,2,2,0,0
2007-02-04,Troyes,Lyon,1,0,H,0,0,D,9.0,14.0,5.0,9.0,3,3,0,0
2007-02-10,Le Mans,Sedan,3,2,H,1,1,D,17.0,8.0,8.0,5.0,3,3,0,1
2007-02-10,Lyon,Lorient,1,0,H,1,0,H,10.0,8.0,3.0,3.0,2,2,0,0
2007-02-10,Nantes,Valenciennes,2,5,A,0,1,A,15.0,11.0,11.0,8.0,1,4,1,0
2007-02-10,Nice,Troyes,3,0,H,1,0,H,16.0,5.0,9.0,2.0,0,3,0,0
2007-02-10,Paris SG,Monaco,4,2,H,2,0,H,11.0,18.0,6.0,6.0,2,2,0,0
2007-02-10,Auxerre,St Etienne,1,1,D,1,0,H,14.0,6.0,6.0,2.0,1,1,0,0
2007-02-10,Rennes,Nancy,1,1,D,0,0,D,8.0,7.0,3.0,3.0,2,2,0,0
2007-02-10,Toulouse,Lille,1,0,H,0,0,D,9.0,11.0,3.0,5.0,1,0,0,0
2007-02-11,Bordeaux,Marseille,1,0,H,0,0,D,6.0,10.0,3.0,4.0,1,3,0,0
2007-02-11,Lens,Sochaux,3,1,H,2,0,H,11.0,9.0,7.0,3.0,1,1,0,0
2007-02-16,Lille,Lyon,1,2,A,0,0,D,5.0,4.0,2.0,3.0,1,2,0,0
2007-02-17,Lorient,Toulouse,0,1,A,0,0,D,11.0,11.0,5.0,5.0,0,2,0,0
2007-02-17,Nancy,Paris SG,0,3,A,0,0,D,11.0,6.0,5.0,4.0,2,1,1,0
2007-02-17,Sedan,Auxerre,2,2,D,2,1,H,9.0,10.0,4.0,4.0,0,1,0,0
2007-02-17,St Etienne,Rennes,1,3,A,1,1,D,13.0,12.0,5.0,4.0,1,0,0,0
2007-02-17,Troyes,Bordeaux,1,0,H,0,0,D,6.0,8.0,2.0,6.0,3,4,0,0
2007-02-17,Valenciennes,Nice,0,1,A,0,1,A,6.0,6.0,2.0,2.0,4,2,0,0
2007-02-17,Sochaux,Le Mans,2,0,H,1,0,H,16.0,10.0,6.0,4.0,1,1,0,0
2007-02-18,Marseille,Nantes,0,0,D,0,0,D,14.0,5.0,9.0,1.0,0,2,0,0
2007-02-18,Monaco,Lens,0,0,D,0,0,D,10.0,10.0,4.0,5.0,2,2,0,0
2007-02-24,Le Mans,Monaco,0,2,A,0,1,A,10.0,4.0,3.0,2.0,0,2,0,0
2007-02-24,Nantes,Auxerre,1,1,D,0,1,A,9.0,11.0,5.0,6.0,2,2,0,0
2007-02-24,Nice,Lille,2,1,H,1,0,H,9.0,10.0,5.0,4.0,2,1,1,1
2007-02-24,Rennes,Sedan,0,2,A,0,1,A,19.0,5.0,9.0,4.0,1,3,0,0
2007-02-24,Toulouse,Marseille,3,0,H,1,0,H,6.0,8.0,3.0,4.0,2,0,0,0
2007-02-24,Troyes,Lorient,3,0,H,2,0,H,13.0,9.0,7.0,4.0,1,1,0,0
2007-02-24,Lyon,Sochaux,3,3,D,1,2,A,11.0,7.0,7.0,4.0,4,4,0,0
2007-02-25,Bordeaux,Valenciennes,2,1,H,2,0,H,10.0,8.0,8.0,4.0,2,2,0,0
2007-02-25,Lens,Nancy,2,2,D,2,1,H,9.0,7.0,3.0,2.0,1,4,0,0
2007-02-25,Paris SG,St Etienne,0,2,A,0,2,A,10.0,11.0,2.0,6.0,0,0,0,0
2007-03-03,Sedan,Paris SG,2,0,H,1,0,H,10.0,8.0,5.0,3.0,2,2,0,0
2007-03-03,Lille,Troyes,4,0,H,3,0,H,11.0,3.0,7.0,1.0,0,2,0,0
2007-03-03,Lorient,Nice,0,0,D,0,0,D,8.0,4.0,3.0,1.0,1,0,0,0
2007-03-03,Auxerre,Rennes,1,0,H,0,0,D,8.0,7.0,6.0,3.0,0,2,0,0
2007-03-03,Monaco,Bordeaux,0,0,D,0,0,D,4.0,8.0,2.0,3.0,0,1,0,0
2007-03-03,Nancy,Le Mans,1,1,D,1,0,H,6.0,12.0,4.0,5.0,2,3,0,0
2007-03-03,St Etienne,Lyon,1,3,A,0,2,A,9.0,10.0,2.0,4.0,0,4,0,0
2007-03-03,Valenciennes,Toulouse,0,0,D,0,0,D,13.0,7.0,4.0,2.0,0,1,0,1
2007-03-04,Marseille,Lens,0,1,A,0,0,D,20.0,5.0,5.0,1.0,3,0,0,0
2007-03-04,Sochaux,Nantes,1,2,A,1,1,D,20.0,5.0,5.0,3.0,1,3,0,0
2007-03-10,Troyes,Valenciennes,1,3,A,0,1,A,11.0,13.0,4.0,4.0,2,3,0,0
2007-03-10,Toulouse,Monaco,1,1,D,1,0,H,8.0,9.0,2.0,2.0,1,2,0,0
2007-03-10,Nice,Rennes,1,1,D,0,1,A,12.0,11.0,4.0,6.0,1,1,0,0
2007-03-10,Nantes,Nancy,2,1,H,1,1,D,14.0,12.0,6.0,4.0,1,3,0,0
2007-03-10,Bordeaux,Sochaux,2,0,H,1,0,H,8.0,7.0,4.0,2.0,3,1,0,0
2007-03-10,Le Mans,St Etienne,2,1,H,1,0,H,3.0,9.0,2.0,5.0,1,0,0,0
2007-03-10,Lorient,Lille,0,0,D,0,0,D,8.0,7.0,3.0,3.0,1,1,0,0
2007-03-11,Lens,Sedan,1,1,D,1,1,D,23.0,5.0,8.0,3.0,0,4,0,0
2007-03-11,Lyon,Marseille,1,1,D,1,0,H,15.0,11.0,7.0,5.0,0,2,0,0
2007-03-11,Paris SG,Auxerre,0,1,A,0,1,A,11.0,14.0,1.0,7.0,2,1,0,0
2007-03-17,St Etienne,Troyes,3,1,H,2,1,H,13.0,6.0,7.0,4.0,2,2,0,0
2007-03-17,Valenciennes,Lorient,0,0,D,0,0,D,8.0,3.0,3.0,1.0,0,0,0,0
2007-03-17,Sochaux,Toulouse,4,2,H,2,0,H,12.0,6.0,6.0,2.0,0,0,0,0
2007-03-17,Marseille,Nice,3,0,H,3,0,H,9.0,6.0,4.0,0.0,1,3,0,0
2007-03-17,Lille,Le Mans,0,2,A,0,0,D,12.0,10.0,4.0,4.0,2,3,0,0
2007-03-17,Nancy,Lyon,0,3,A,0,1,A,4.0,7.0,2.0,4.0,2,3,0,0
2007-03-17,Sedan,Bordeaux,1,1,D,0,1,A,12.0,4.0,4.0,1.0,0,1,0,0
2007-03-17,Monaco,Nantes,2,1,H,2,1,H,13.0,10.0,2.0,4.0,4,2,0,0
2007-03-18,Auxerre,Lens,1,0,H,1,0,H,7.0,6.0,2.0,3.0,2,1,0,0
2007-03-18,Rennes,Paris SG,1,0,H,0,0,D,14.0,11.0,7.0,7.0,1,3,0,1
2007-03-31,Lorient,Marseille,2,1,H,0,0,D,15.0,18.0,4.0,5.0,0,2,0,0
2007-04-01,Toulouse,St Etienne,1,0,H,0,0,D,8.0,5.0,4.0,3.0,1,2,0,0
2007-04-01,Nice,Monaco,1,1,D,1,0,H,7.0,5.0,4.0,3.0,3,4,1,0
2007-04-01,Troyes,Sochaux,0,1,A,0,1,A,8.0,4.0,3.0,1.0,3,3,1,1
2007-04-01,Lille,Valenciennes,0,2,A,0,0,D,9.0,9.0,4.0,3.0,3,1,0,0
2007-04-01,Lens,Paris SG,1,2,A,0,1,A,12.0,6.0,5.0,3.0,1,1,0,0
2007-04-01,Le Mans,Auxerre,2,2,D,0,0,D,7.0,11.0,5.0,5.0,1,1,0,0
2007-04-01,Nantes,Sedan,0,1,A,0,0,D,10.0,7.0,4.0,4.0,1,0,0,0
2007-04-07,Auxerre,Bordeaux,0,0,D,0,0,D,10.0,13.0,6.0,4.0,3,3,1,0
2007-04-07,Monaco,Troyes,0,0,D,0,0,D,8.0,6.0,2.0,4.0,1,1,0,0
2007-04-07,Nancy,Lorient,0,1,A,0,0,D,6.0,11.0,2.0,5.0,1,3,1,0
2007-04-07,Paris SG,Le Mans,2,1,H,0,1,A,6.0,10.0,2.0,3.0,0,2,0,0
2007-04-07,Rennes,Lens,1,0,H,1,0,H,8.0,10.0,1.0,4.0,0,2,0,0
2007-04-07,Sochaux,Nice,1,1,D,0,0,D,9.0,3.0,4.0,2.0,0,1,0,0
2007-04-07,St Etienne,Nantes,2,1,H,2,1,H,6.0,10.0,2.0,3.0,0,2,0,0
2007-04-07,Valenciennes,Lyon,0,0,D,0,0,D,6.0,11.0,2.0,5.0,3,2,0,0
2007-04-08,Marseille,Lille,4,1,H,2,1,H,13.0,10.0,6.0,2.0,3,2,0,1
2007-04-08,Sedan,Toulouse,0,2,A,0,0,D,8.0,10.0,1.0,5.0,0,1,0,0
2007-04-14,Valenciennes,Marseille,0,0,D,0,0,D,7.0,9.0,5.0,3.0,2,2,0,0
2007-04-14,Troyes,Nancy,0,0,D,0,0,D,4.0,4.0,0.0,3.0,1,1,0,0
2007-04-14,Toulouse,Auxerre,2,0,H,2,0,H,9.0,10.0,6.0,5.0,1,1,0,0
2007-04-14,Lorient,Monaco,0,0,D,0,0,D,10.0,6.0,5.0,0.0,1,2,0,0
2007-04-14,Nantes,Lens,0,0,D,0,0,D,8.0,4.0,2.0,1.0,1,3,0,0
2007-04-14,Bordeaux,Paris SG,0,0,D,0,0,D,12.0,11.0,2.0,2.0,0,0,0,0
2007-04-14,Lille,Sochaux,2,0,H,0,0,D,10.0,5.0,4.0,2.0,2,1,0,0
2007-04-14,Le Mans,Rennes,0,0,D,0,0,D,14.0,10.0,4.0,4.0,2,3,0,0
2007-04-15,Lyon,Sedan,1,0,H,1,0,H,17.0,7.0,8.0,5.0,2,1,0,0
2007-04-15,Nice,St Etienne,2,1,H,0,0,D,10.0,12.0,3.0,5.0,2,3,0,0
2007-04-18,Bordeaux,Nancy,3,0,H,2,0,H,13.0,9.0,4.0,2.0,0,2,0,0
2007-04-18,Lyon,Rennes,0,0,D,0,0,D,8.0,1.0,1.0,0.0,1,1,0,0
2007-04-21,Lens,Le Mans,2,0,H,0,0,D,15.0,8.0,11.0,7.0,2,3,0,0
2007-04-21,Marseille,Troyes,2,1,H,0,0,D,16.0,7.0,4.0,5.0,1,0,0,0
2007-04-21,Nancy,Valenciennes,1,0,H,1,0,H,10.0,4.0,6.0,1.0,1,4,0,0
2007-04-21,Paris SG,Nantes,4,0,H,2,0,H,13.0,9.0,7.0,3.0,2,3,0,0
2007-04-21,Rennes,Toulouse,3,2,H,0,1,A,19.0,8.0,7.0,3.0,0,2,0,0
2007-04-21,Sedan,Nice,1,1,D,0,0,D,14.0,14.0,11.0,9.0,3,1,0,0
2007-04-21,Sochaux,Lorient,1,1,D,0,0,D,16.0,15.0,6.0,3.0,1,1,0,0
2007-04-21,Monaco,Lille,3,1,H,1,0,H,10.0,8.0,5.0,5.0,2,2,0,1
2007-04-22,Auxerre,Lyon,0,0,D,0,0,D,4.0,15.0,1.0,7.0,2,3,0,0
2007-04-22,St Etienne,Bordeaux,0,2,A,0,0,D,11.0,6.0,6.0,2.0,3,1,0,0
2007-04-28,Lyon,Le Mans,2,1,H,1,0,H,13.0,4.0,9.0,2.0,1,2,0,0
2007-04-28,Lille,Nancy,0,1,A,0,0,D,11.0,8.0,4.0,4.0,3,0,0,0
2007-04-28,Lorient,St Etienne,0,0,D,0,0,D,6.0,9.0,2.0,3.0,0,1,0,0
2007-04-28,Nantes,Rennes,0,2,A,0,0,D,10.0,10.0,3.0,7.0,2,0,0,0
2007-04-28,Nice,Auxerre,0,0,D,0,0,D,6.0,8.0,3.0,6.0,1,2,0,0
2007-04-28,Toulouse,Paris SG,1,3,A,1,2,A,11.0,8.0,7.0,5.0,1,4,0,1
2007-04-28,Troyes,Sedan,3,2,H,1,0,H,20.0,7.0,10.0,5.0,1,4,0,1
2007-04-28,Valenciennes,Monaco,2,2,D,0,0,D,24.0,16.0,9.0,6.0,0,2,0,0
2007-04-29,Bordeaux,Lens,1,0,H,1,0,H,5.0,7.0,1.0,0.0,4,2,1,0
2007-04-29,Marseille,Sochaux,4,2,H,1,1,D,10.0,7.0,7.0,3.0,2,1,0,0
2007-05-05,Sochaux,Valenciennes,1,0,H,0,0,D,16.0,6.0,6.0,3.0,1,1,0,0
2007-05-05,Sedan,Lorient,3,1,H,1,1,D,6.0,6.0,2.0,3.0,1,0,0,0
2007-05-05,Rennes,Bordeaux,0,0,D,0,0,D,12.0,18.0,3.0,6.0,2,2,0,0
2007-05-05,Paris SG,Lyon,1,1,D,0,0,D,9.0,16.0,3.0,7.0,0,1,0,0
2007-05-05,Le Mans,Nantes,1,1,D,1,0,H,14.0,8.0,7.0,3.0,1,1,0,0
2007-05-05,Lens,Toulouse,2,0,H,0,0,D,17.0,9.0,12.0,4.0,0,3,0,0
2007-05-05,Auxerre,Troyes,1,0,H,0,0,D,11.0,9.0,8.0,3.0,0,2,0,1
2007-05-05,Nancy,Nice,3,0,H,3,0,H,12.0,11.0,7.0,7.0,2,2,0,0
2007-05-06,Monaco,Marseille,1,2,A,1,1,D,6.0,7.0,2.0,1.0,3,2,0,0
2007-05-06,St Etienne,Lille,2,1,H,1,0,H,8.0,8.0,5.0,2.0,0,1,0,0
2007-05-09,Nice,Paris SG,1,0,H,1,0,H,11.0,9.0,4.0,1.0,2,2,0,0
2007-05-09,Valenciennes,St Etienne,1,0,H,0,0,D,11.0,13.0,6.0,2.0,3,2,0,0
2007-05-09,Sochaux,Monaco,2,1,H,1,1,D,21.0,10.0,6.0,3.0,2,0,0,1
2007-05-09,Marseille,Nancy,2,1,H,0,0,D,28.0,11.0,12.0,4.0,1,3,0,1
2007-05-09,Troyes,Rennes,2,2,D,2,2,D,12.0,11.0,6.0,5.0,0,1,1,0
2007-05-09,Lorient,Auxerre,2,1,H,1,1,D,7.0,4.0,5.0,1.0,0,2,0,0
2007-05-09,Lille,Sedan,2,1,H,2,1,H,19.0,4.0,9.0,2.0,0,2,0,0
2007-05-09,Bordeaux,Nantes,0,1,A,0,0,D,14.0,7.0,5.0,3.0,1,2,0,0
2007-05-09,Lyon,Lens,3,0,H,3,0,H,13.0,1.0,7.0,1.0,1,1,0,0
2007-05-10,Toulouse,Le Mans,0,1,A,0,0,D,7.0,7.0,3.0,4.0,2,1,0,0
2007-05-19,Sedan,Valenciennes,1,1,D,0,0,D,8.0,5.0,3.0,2.0,0,0,0,0
2007-05-19,Rennes,Lorient,4,1,H,1,1,D,10.0,8.0,6.0,7.0,2,1,0,0
2007-05-19,Paris SG,Troyes,2,1,H,0,1,A,12.0,11.0,8.0,6.0,2,2,0,0
2007-05-19,Nantes,Toulouse,0,0,D,0,0,D,9.0,3.0,2.0,1.0,1,1,0,1
2007-05-19,Nancy,Sochaux,5,2,H,2,1,H,8.0,8.0,4.0,2.0,0,2,0,0
2007-05-19,St Etienne,Marseille,1,2,A,0,0,D,11.0,9.0,4.0,3.0,1,1,0,0
2007-05-19,Lens,Nice,0,0,D,0,0,D,9.0,6.0,1.0,4.0,2,3,0,0
2007-05-19,Le Mans,Bordeaux,1,1,D,0,0,D,12.0,12.0,4.0,5.0,2,0,0,0
2007-05-19,Auxerre,Lille,2,1,H,1,1,D,7.0,12.0,2.0,8.0,0,0,0,0
2007-05-19,Monaco,Lyon,1,0,H,0,0,D,10.0,15.0,5.0,5.0,3,1,0,0
2007-05-26,Valenciennes,Auxerre,1,3,A,0,2,A,14.0,5.0,7.0,3.0,1,3,0,0
2007-05-26,Troyes,Lens,3,0,H,1,0,H,11.0,13.0,9.0,8.0,1,3,0,1
2007-05-26,Toulouse,Bordeaux,3,1,H,1,1,D,11.0,6.0,6.0,3.0,2,3,0,0
2007-05-26,Sochaux,St Etienne,1,0,H,1,0,H,13.0,11.0,5.0,5.0,0,0,0,0
2007-05-26,Monaco,Nancy,2,0,H,1,0,H,5.0,10.0,4.0,1.0,1,0,0,0
2007-05-26,Nice,Le Mans,3,3,D,2,1,H,15.0,15.0,6.0,6.0,3,2,0,0
2007-05-26,Lyon,Nantes,3,1,H,1,0,H,17.0,7.0,9.0,4.0,0,0,0,0
2007-05-26,Lorient,Paris SG,0,1,A,0,0,D,8.0,16.0,2.0,7.0,0,1,0,0
2007-05-26,Lille,Rennes,1,1,D,0,0,D,8.0,6.0,2.0,2.0,2,2,0,0
2007-05-26,Marseille,Sedan,1,0,H,0,0,D,17.0,10.0,5.0,2.0,0,0,1,1
2007-08-04,Valenciennes,Toulouse,3,1,H,2,1,H,9.0,7.0,5.0,3.0,0,0,0,0
2007-08-04,Lille,Lorient,0,0,D,0,0,D,6.0,5.0,2.0,3.0,1,1,0,0
2007-08-04,Monaco,St Etienne,1,1,D,1,0,H,16.0,19.0,5.0,6.0,3,3,0,0
2007-08-04,Paris SG,Sochaux,0,0,D,0,0,D,11.0,8.0,10.0,5.0,2,1,0,0
2007-08-04,Rennes,Nancy,0,2,A,0,2,A,14.0,9.0,4.0,6.0,1,0,0,0
2007-08-04,Strasbourg,Marseille,0,0,D,0,0,D,12.0,12.0,3.0,4.0,2,4,0,0
2007-08-04,Caen,Nice,1,0,H,0,0,D,16.0,14.0,6.0,4.0,1,1,0,0
2007-08-04,Bordeaux,Lens,1,0,H,1,0,H,13.0,4.0,4.0,2.0,3,2,0,1
2007-08-05,Le Mans,Metz,1,0,H,1,0,H,10.0,6.0,2.0,0.0,2,2,0,0
2007-08-05,Lyon,Auxerre,2,0,H,1,0,H,16.0,9.0,5.0,3.0,0,0,0,0
2007-08-11,Auxerre,Bordeaux,0,2,A,0,1,A,6.0,12.0,2.0,6.0,0,2,0,0
2007-08-11,Lorient,Monaco,2,1,H,2,0,H,13.0,10.0,5.0,3.0,2,3,0,0
2007-08-11,Marseille,Rennes,0,0,D,0,0,D,11.0,11.0,2.0,2.0,0,0,0,0
2007-08-11,Nancy,Caen,1,0,H,1,0,H,8.0,6.0,4.0,0.0,1,1,0,0
2007-08-11,Nice,Strasbourg,1,0,H,0,0,D,14.0,8.0,5.0,3.0,2,3,0,1
2007-08-11,Sochaux,Le Mans,1,3,A,1,1,D,16.0,21.0,4.0,11.0,1,1,0,0
2007-08-11,St Etienne,Valenciennes,3,1,H,1,0,H,12.0,6.0,4.0,1.0,1,1,0,0
